track_id,track_name,artist,genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
t855,Track 855,Artist D2,hip-hop,84.0,0.645,0.455,-10.44,0.348,0.338,0.0,0.737,127.09,81441
t856,Track 856,Artist B1,hip-hop,70.0,0.916,0.78,-8.31,0.322,0.007,0.0,0.579,145.65,142219
t857,Track 857,Artist L1,r&b,56.0,0.725,0.476,-12.58,0.0,0.131,0.0,0.789,148.88,344612
t858,Track 858,Artist T1,hip-hop,58.0,0.68,0.729,-5.03,0.445,0.296,0.1,0.342,50.0,99288
t859,Track 859,Artist H15,hip-hop,93.0,0.963,0.831,-3.86,0.323,0.116,0.326,0.677,72.81,250575
t860,Track 860,Artist M4,pop,50.0,0.791,0.74,-5.29,0.099,0.137,0.0,0.592,132.05,285376
t861,Track 861,Artist Z4,folk,55.0,0.457,0.339,-14.55,0.029,0.659,0.439,0.203,50.0,189432
t862,Track 862,Artist P2,rock,39.0,0.414,0.902,0.0,0.133,0.12,0.593,0.447,121.96,93156
t863,Track 863,Artist I9,indie,36.0,0.55,0.425,-12.78,0.0,0.547,0.298,0.408,84.45,148823
t864,Track 864,Artist C6,reggaeton,73.0,0.837,0.69,-7.36,0.004,0.114,0.0,0.62,121.22,150783
t865,Track 865,Artist B14,indie,88.0,0.608,0.816,-2.91,0.066,0.537,0.061,0.534,123.39,237922
t866,Track 866,Artist A15,indie,58.0,0.707,0.497,-16.66,0.0,0.698,0.012,0.453,137.42,251649
t867,Track 867,Artist I5,lo-fi,55.0,0.697,0.463,-13.02,0.022,0.605,0.914,0.263,101.2,243045
t868,Track 868,Artist N11,classical,34.0,0.222,0.253,-14.95,0.167,0.909,0.872,0.019,50.0,149409
t869,Track 869,Artist P12,pop,65.0,0.68,0.853,-6.79,0.174,0.248,0.0,0.726,142.43,80989
t870,Track 870,Artist O12,metal,58.0,0.513,1.0,-2.06,0.0,0.16,0.048,0.496,63.52,68552
t871,Track 871,Artist F11,rock,65.0,0.489,0.821,-9.09,0.0,0.0,0.0,0.225,154.58,269087
t872,Track 872,Artist O9,lo-fi,39.0,0.807,0.383,-13.12,0.136,0.23,0.648,0.319,97.9,344431
t873,Track 873,Artist S9,edm,57.0,0.624,0.954,-2.92,0.118,0.004,0.228,0.281,144.21,274600
t874,Track 874,Artist B1,lo-fi,47.0,0.5,0.425,-10.81,0.107,0.649,0.959,0.611,121.95,179379
t875,Track 875,Artist M0,indie,42.0,0.361,0.637,-6.48,0.225,0.398,0.01,0.449,,277265
t876,Track 876,Artist C10,r&b,46.0,0.59,0.576,-14.09,0.155,0.409,0.0,0.537,111.78,232288
t877,Track 877,Artist Q12,lo-fi,79.0,0.64,0.258,-15.29,0.054,0.643,0.496,0.592,86.24,274434
t878,Track 878,Artist V3,lo-fi,56.0,0.585,0.278,-13.28,0.056,0.414,0.648,0.095,141.17,226458
t879,Track 879,Artist U14,rock,46.0,0.436,0.731,-9.49,0.021,0.284,0.085,0.552,100.62,321159
t880,Track 880,Artist C15,indie,54.0,0.37,0.515,-9.31,0.066,0.307,0.0,0.658,80.07,308017
t881,Track 881,Artist N2,pop,77.0,0.584,0.612,-12.49,0.155,0.186,0.163,0.509,133.53,178408
t882,Track 882,Artist U13,edm,64.0,0.548,0.801,-6.32,0.159,0.146,0.197,0.046,124.53,184841
t883,Track 883,Artist W9,blues,71.0,0.416,0.621,-7.56,0.0,0.474,0.188,0.591,177.15,197123
t884,Track 884,Artist Q13,rock,38.0,0.418,1.0,-0.86,0.004,0.062,0.0,0.268,138.98,247907
t885,Track 885,Artist O5,folk,40.0,0.256,0.172,-15.6,0.08,0.667,0.168,0.56,117.53,168661
t886,Track 886,Artist T5,pop,93.0,0.633,0.709,-9.54,0.109,0.103,0.0,0.607,148.41,113467
t887,Track 887,Artist A8,edm,69.0,0.631,0.725,-6.11,0.157,0.0,0.0,0.539,191.71,125599
t888,Track 888,Artist O0,folk,42.0,0.47,0.445,-9.52,0.003,0.698,0.0,0.508,75.7,179642
t889,Track 889,Artist G9,pop,75.0,0.889,1.0,-4.34,0.116,0.0,0.229,0.614,130.82,288434
t890,Track 890,Artist O7,pop,89.0,0.769,0.685,-7.52,0.076,0.435,0.0,0.536,125.35,275542
t891,Track 891,Artist E5,blues,47.0,0.324,0.509,-14.96,0.115,0.549,0.346,0.132,111.17,183147
t892,Track 892,Artist I11,rock,58.0,0.325,0.897,-4.28,0.087,0.173,0.0,0.441,134.92,93798
t893,Track 893,Artist F1,rock,73.0,0.463,0.723,-8.37,0.164,0.0,0.0,0.601,130.75,122165
t894,Track 894,Artist I8,k-pop,71.0,0.824,0.778,-4.62,0.037,0.151,0.317,0.884,137.57,312757
t895,Track 895,Artist W11,pop,93.0,0.649,0.774,-5.98,0.111,0.512,0.0,0.509,124.73,92713
t896,Track 896,Artist N11,r&b,42.0,0.708,0.306,-15.1,0.023,0.332,0.413,0.653,83.81,201245
t897,Track 897,Artist E14,jazz,45.0,0.359,0.393,-13.93,0.107,0.568,0.0,0.475,110.78,286360
t898,Track 898,Artist X2,hip-hop,67.0,0.776,0.673,-8.18,0.273,0.278,0.405,0.517,93.34,232112
t899,Track 899,Artist A14,indie,52.0,0.537,0.701,-8.87,0.15,0.366,0.0,0.49,91.55,166997
t900,Track 900,Artist K2,lo-fi,35.0,0.478,0.654,-8.84,0.131,0.651,0.645,0.472,132.49,131898
t901,Track 901,Artist Q5,pop,75.0,0.859,0.831,-6.12,0.0,0.0,0.054,0.55,135.95,293207
t902,Track 902,Artist F15,classical,53.0,0.27,0.025,-19.47,0.0,0.689,1.0,0.207,104.23,227128
t903,Track 903,Artist M1,lo-fi,38.0,0.289,0.152,-12.71,0.154,0.391,0.85,0.407,155.4,177762
t904,Track 904,Artist Z14,jazz,39.0,0.37,0.3,-17.38,0.0,0.627,0.423,0.684,71.87,243729
t905,Track 905,Artist V6,metal,54.0,0.227,1.0,-2.58,0.145,0.0,0.321,0.813,114.34,223934
t906,Track 906,Artist Z13,edm,58.0,0.901,0.897,-5.62,0.159,0.105,0.118,0.885,133.23,317728
t907,Track 907,Artist J1,hip-hop,48.0,0.828,0.636,-10.06,0.244,0.134,0.0,0.282,132.82,261233
t908,Track 908,Artist D3,pop,78.0,0.627,0.71,-11.03,0.171,0.092,0.0,0.377,116.79,193047
t909,Track 909,Artist H0,folk,66.0,0.601,0.08,-15.55,0.037,0.404,0.109,0.576,117.89,227613
t910,Track 910,Artist E4,blues,40.0,0.646,0.51,-12.22,0.099,0.249,0.314,0.461,132.22,273603
t911,Track 911,Artist H11,blues,69.0,0.529,0.298,-17.11,0.117,0.568,0.0,0.414,115.82,183198
t912,Track 912,Artist L0,k-pop,63.0,0.501,0.774,-6.13,0.0,0.328,0.0,0.914,130.73,121317
t913,Track 913,Artist T0,pop,92.0,0.728,0.714,-5.49,0.117,0.319,0.0,0.886,107.55,216555
t914,Track 914,Artist S8,edm,82.0,1.0,0.752,-2.77,0.123,0.235,0.0,0.724,146.2,223110
t915,Track 915,Artist F10,rock,96.0,0.606,0.846,-7.12,0.1,0.0,0.0,0.855,148.14,177962
t916,Track 916,Artist R10,r&b,71.0,0.789,0.672,-6.63,0.0,0.33,0.0,0.479,123.04,201684
t917,Track 917,Artist A2,pop,43.0,0.661,0.756,-7.86,0.15,0.013,0.0,0.437,110.27,195230
t918,Track 918,Artist M2,pop,71.0,1.0,0.685,-5.67,0.044,0.475,0.0,0.713,122.16,270542
t919,Track 919,Artist E5,pop,74.0,0.591,0.944,-0.75,0.075,0.42,0.0,0.576,109.71,270663
t920,Track 920,Artist V4,hip-hop,69.0,1.0,0.454,-16.41,0.416,0.113,0.0,0.22,50.0,174321
t921,Track 921,Artist X7,classical,22.0,0.362,0.395,-9.43,0.001,0.946,0.393,0.606,148.69,176602
t922,Track 922,Artist L9,metal,47.0,0.486,0.946,-0.46,0.0,0.431,0.247,0.303,127.87,203036
t923,Track 923,Artist J12,r&b,77.0,0.701,0.591,-8.94,0.125,0.516,0.006,0.403,127.19,214130
t924,Track 924,Artist P6,pop,98.0,0.869,0.7,-8.03,0.102,0.112,0.0,0.491,123.95,201720
t925,Track 925,Artist B4,edm,64.0,0.918,0.724,-9.31,0.0,0.171,0.214,0.83,167.02,215403
t926,Track 926,Artist B5,r&b,72.0,0.777,0.256,-12.39,0.024,0.268,0.046,0.478,120.21,171727
t927,Track 927,Artist G4,classical,52.0,0.449,0.066,-14.43,0.0,0.899,0.547,0.353,84.19,224861
t928,Track 928,Artist N7,rock,73.0,0.647,0.915,-3.44,0.0,0.135,0.38,0.964,93.78,238820
t929,Track 929,Artist Z13,pop,81.0,0.769,0.801,-8.15,0.0,0.566,0.023,0.493,60.53,194266
t930,Track 930,Artist F2,rock,57.0,0.495,0.97,-5.14,0.073,0.201,0.0,0.684,0.0,366803
t931,Track 931,Artist V2,metal,74.0,0.393,0.736,-5.55,0.131,0.054,0.0,0.405,69.18,120059
t932,Track 932,Artist C8,r&b,18.0,0.53,0.639,-4.07,0.101,0.356,0.221,0.755,117.15,255562
t933,Track 933,Artist M1,,,0.599,0.831,-2.69,0.06,0.018,0.087,0.66,,198471
t934,Track 934,Artist J3,hip-hop,59.0,0.664,0.523,-9.89,0.325,0.37,0.0,0.598,133.03,235680
t935,Track 935,Artist J9,indie,49.0,0.499,0.647,-9.23,0.03,0.281,0.0,0.76,125.55,192918
t936,Track 936,Artist I14,rock,75.0,0.463,0.61,-7.93,0.057,0.278,0.0,0.487,143.12,110539
t937,Track 937,Artist W11,r&b,63.0,0.947,0.632,-7.7,0.133,0.242,0.263,0.541,111.52,289440
t938,Track 938,Artist D10,edm,87.0,0.455,0.8,-5.53,0.096,0.154,0.125,0.707,104.99,214698
t939,Track 939,Artist X4,edm,77.0,0.811,0.912,-5.6,0.171,0.101,0.0,0.514,102.2,255442
t940,Track 940,Artist J2,r&b,68.0,0.753,0.593,-9.15,0.032,0.47,0.0,0.314,68.97,92382
t941,Track 941,Artist U6,k-pop,82.0,0.705,0.759,-5.98,0.034,0.114,0.0,0.609,128.98,184177
t942,Track 942,Artist W0,indie,64.0,0.763,0.549,-9.09,0.206,0.14,0.072,0.38,132.81,202640
t943,Track 943,Artist G11,rock,67.0,0.655,1.0,-1.2,0.137,0.231,0.0,0.209,105.81,235800
t944,Track 944,Artist U12,pop,23.0,0.525,0.655,-6.15,0.082,0.085,0.0,0.376,121.87,138699
t945,Track 945,Artist I6,edm,69.0,0.483,1.0,-2.71,0.067,0.0,0.0,0.593,94.85,180970
t946,Track 946,Artist O6,rock,35.0,0.275,0.788,-5.92,0.097,0.416,0.309,0.191,128.38,236715
t947,Track 947,Artist Y3,pop,68.0,0.61,0.726,-8.3,0.069,0.098,0.088,0.837,105.37,195096
t948,Track 948,Artist B11,reggaeton,99.0,1.0,0.856,-5.44,0.064,0.0,0.0,1.0,137.35,221159
t949,Track 949,Artist W10,jazz,58.0,0.713,0.286,-11.45,0.127,0.668,0.0,0.846,138.47,226518
t950,Track 950,Artist Y5,rock,41.0,0.305,0.821,-7.75,0.106,0.316,0.0,0.735,122.68,303721
t951,Track 951,Artist C0,k-pop,64.0,0.561,1.0,-2.52,0.04,0.161,0.473,0.515,127.19,208777
t952,Track 952,Artist C6,rock,34.0,0.493,0.785,-4.35,0.071,0.323,0.052,0.319,147.21,250658
t953,Track 953,Artist C7,r&b,54.0,0.812,0.596,-10.9,0.153,0.329,0.056,0.454,117.28,219165
t954,Track 954,Artist N13,pop,82.0,0.355,0.668,-7.02,0.15,0.0,0.0,0.391,116.36,219841
t955,Track 955,Artist S2,jazz,56.0,0.774,0.297,-15.03,0.0,0.399,0.0,0.303,129.72,199704
t956,Track 956,Artist G11,r&b,48.0,0.521,0.571,-9.29,0.096,0.364,0.0,0.316,128.62,187252
t957,Track 957,Artist J3,r&b,87.0,0.637,0.639,-7.35,0.108,0.167,0.0,0.554,142.0,298273
t958,Track 958,Artist Q3,edm,58.0,0.482,1.0,0.0,0.171,0.016,0.181,0.462,85.81,191822
t959,Track 959,Artist N0,folk,46.0,0.569,0.185,-17.18,0.003,0.662,0.157,0.573,95.3,223438
t960,Track 960,Artist W6,blues,41.0,0.581,0.353,-13.39,0.029,0.771,0.179,0.085,135.63,126657
t961,Track 961,Artist W9,country,85.0,0.442,0.856,-6.73,0.153,0.199,0.0,0.171,84.33,312073
t962,Track 962,Artist C9,edm,53.0,0.758,0.971,-4.29,0.037,0.0,0.244,0.24,118.12,189473
t963,Track 963,Artist K9,blues,56.0,0.537,0.38,-14.69,0.077,0.353,0.215,0.45,70.05,209333
t964,Track 964,Artist K9,rock,39.0,0.355,0.414,-11.03,0.109,0.382,0.0,0.77,126.55,245169
t965,Track 965,Artist T8,rock,58.0,0.557,0.956,-3.86,0.089,0.096,0.0,0.433,92.58,96306
t966,Track 966,Artist J1,pop,59.0,0.767,0.597,-8.72,0.167,0.0,0.0,0.788,112.79,244178
t967,Track 967,Artist A3,ambient,47.0,0.522,0.203,-17.6,0.041,0.681,0.908,0.368,135.68,193892
t968,Track 968,Artist K5,jazz,28.0,0.37,0.264,-15.17,0.048,0.547,0.225,0.416,96.11,99572
t969,Track 969,Artist C14,rock,76.0,0.612,0.632,-8.0,0.019,0.232,0.143,0.421,97.28,186355
t970,Track 970,Artist N8,hip-hop,63.0,0.648,0.343,-15.0,0.337,0.0,0.163,0.858,139.72,87972
t971,Track 971,Artist Q13,ambient,36.0,0.421,0.227,-19.28,0.031,1.0,0.713,0.372,112.2,264009
t972,Track 972,Artist S9,edm,75.0,1.0,0.744,-8.08,0.0,0.107,0.0,0.612,119.75,193982
t973,Track 973,Artist K1,r&b,46.0,0.359,0.156,-15.97,0.062,0.245,0.0,0.508,83.35,245482
t974,Track 974,Artist Y2,jazz,63.0,0.447,0.533,-11.51,0.123,0.599,0.135,0.291,106.9,182063
t975,Track 975,Artist D15,pop,75.0,0.697,0.861,-3.03,0.0,0.374,0.441,0.691,116.12,135679
t976,Track 976,Artist C12,edm,65.0,1.0,0.781,-6.04,0.038,0.0,0.0,0.539,86.33,133695
t977,Track 977,Artist P8,pop,89.0,0.741,0.523,-12.86,0.11,0.464,0.0,0.761,50.0,260719
t978,Track 978,Artist H10,pop,57.0,0.728,0.544,-8.04,0.121,0.123,0.217,0.509,124.0,120269
t979,Track 979,Artist M11,pop,100.0,0.643,0.708,-8.24,0.048,0.222,0.444,0.717,176.26,167287
t980,Track 980,Artist Q11,blues,59.0,0.691,0.289,-13.99,0.212,0.581,0.282,0.298,156.37,251145
t981,Track 981,Artist Y1,hip-hop,100.0,0.963,0.743,-6.19,0.32,0.335,0.0,0.74,139.46,282913
t982,Track 982,Artist D13,rock,63.0,0.483,0.815,-8.18,0.148,0.0,0.026,0.467,123.68,203444
t983,Track 983,Artist E15,rock,70.0,0.31,0.723,-8.15,0.037,0.328,0.1,0.531,123.83,185123
t984,Track 984,Artist T0,r&b,92.0,0.95,0.458,-12.24,0.0,0.154,0.0,0.734,138.73,203629
t985,Track 985,Artist P9,indie,38.0,0.5,0.665,-7.09,0.069,0.326,0.0,0.558,180.15,209097
t986,Track 986,Artist S3,jazz,49.0,0.761,0.121,-20.13,0.148,0.805,0.0,0.447,118.85,211442
t987,Track 987,Artist V3,rock,58.0,0.427,0.739,-8.05,0.219,0.0,0.393,0.205,111.8,270107
t988,Track 988,Artist R7,edm,55.0,1.0,0.771,-6.63,0.127,0.0,0.0,0.476,158.96,174559
t989,Track 989,Artist A9,rock,,0.347,0.806,-3.56,0.11,0.0,0.0,0.358,,224561
t990,Track 990,Artist A13,hip-hop,64.0,0.812,0.555,-13.37,0.273,0.197,0.101,0.741,112.01,234022
t991,Track 991,Artist S11,hip-hop,43.0,0.573,0.829,-6.94,0.28,0.361,0.105,0.477,93.43,166176
t992,Track 992,Artist Y2,rock,36.0,0.374,0.989,-2.51,0.075,0.0,0.082,0.389,126.71,179389
t993,Track 993,Artist X11,pop,73.0,0.721,0.533,-10.38,0.143,0.396,0.11,0.461,163.97,193709
t994,Track 994,Artist H6,blues,48.0,0.666,0.42,-14.8,0.135,0.599,0.121,0.542,118.82,283486
t995,Track 995,Artist B7,lo-fi,65.0,0.835,0.418,-13.05,0.092,0.56,0.39,0.687,152.02,150979
t996,Track 996,Artist P6,lo-fi,50.0,0.556,0.241,-17.36,0.054,0.285,0.546,0.286,140.31,293850
t997,Track 997,Artist M1,lo-fi,45.0,0.748,0.311,-15.52,0.088,0.594,0.397,0.437,159.57,174129
t998,Track 998,Artist W7,reggaeton,81.0,0.832,0.862,-2.46,0.082,0.0,0.0,0.288,102.09,299555
t999,Track 999,Artist G13,reggaeton,43.0,0.683,0.784,-6.91,0.096,0.237,0.0,0.899,168.27,176751
t1000,Track 1000,Artist B1,hip-hop,64.0,0.528,0.834,-4.8,0.321,0.223,0.0,0.628,126.7,155745
t1001,Track 1001,Artist C6,edm,77.0,0.66,0.735,-4.91,0.0,0.005,0.0,0.555,124.95,234392
t1002,Track 1002,Artist V6,metal,58.0,0.652,0.776,-4.77,0.139,0.0,0.094,0.271,149.04,240232
t1003,Track 1003,Artist G8,rock,40.0,0.432,0.705,-7.11,0.0,0.218,0.0,0.481,135.17,207262
t1004,Track 1004,Artist N11,pop,73.0,0.489,0.522,-11.22,0.054,0.008,0.164,0.758,146.14,205029
t1005,Track 1005,Artist Z10,indie,54.0,0.482,0.426,-12.14,0.121,0.139,0.242,0.455,159.63,294988
t1006,Track 1006,Artist S1,classical,58.0,0.358,0.617,-8.51,0.137,0.955,0.628,0.54,126.79,150995
t1007,Track 1007,Artist O2,r&b,67.0,0.755,0.284,-16.82,0.0,0.51,0.401,0.29,109.62,195268
t1008,Track 1008,Artist K2,classical,17.0,0.598,0.274,-16.94,0.199,1.0,0.714,0.558,124.52,120037
t1009,Track 1009,Artist W13,reggaeton,62.0,0.841,0.852,-0.65,0.07,0.064,0.0,0.811,128.24,101746
t1010,Track 1010,Artist B8,pop,70.0,0.675,0.54,-10.78,0.125,0.052,0.021,0.695,128.79,193588
t1011,Track 1011,Artist N8,rock,48.0,0.253,0.8,-5.42,0.104,0.628,0.0,0.376,104.45,180126
t1012,Track 1012,Artist I12,metal,65.0,0.718,0.743,-6.27,0.0,0.0,0.072,0.205,157.61,107583
t1013,Track 1013,Artist V8,pop,69.0,0.534,0.428,-10.84,0.116,0.332,0.023,0.589,114.54,207009
t1014,Track 1014,Artist R4,pop,55.0,0.641,0.768,-5.13,0.133,0.062,0.545,0.715,117.25,163281
t1015,Track 1015,Artist Q13,indie,67.0,0.407,0.46,-10.07,0.123,0.119,0.0,0.283,141.45,297487
t1016,Track 1016,Artist J3,reggaeton,77.0,1.0,0.601,-9.86,0.129,0.298,0.058,0.612,118.29,220542
t1017,Track 1017,Artist D3,rock,49.0,0.247,0.731,-5.47,0.135,0.466,0.0,0.746,148.33,328551
t1018,Track 1018,Artist G7,edm,58.0,0.694,0.659,-8.77,0.067,0.145,0.0,0.377,124.94,198683
t1019,Track 1019,Artist Q2,rock,85.0,0.293,0.814,-7.37,0.058,0.095,0.021,0.542,135.91,159821
t1020,Track 1020,Artist F2,country,54.0,0.504,0.702,-6.84,0.159,0.378,0.0,0.168,116.43,130393
t1021,Track 1021,Artist G8,edm,64.0,0.609,0.601,-7.53,0.054,0.0,0.0,0.632,99.17,111198
t1022,Track 1022,Artist Z5,lo-fi,52.0,0.77,0.355,-12.24,0.155,0.85,0.67,0.349,110.23,144175
t1023,Track 1023,Artist P9,r&b,48.0,0.516,0.52,-10.2,0.066,0.612,0.159,0.675,143.88,284666
t1024,Track 1024,Artist E14,pop,63.0,0.62,1.0,-2.75,0.053,0.285,0.042,0.676,143.05,202499
t1025,Track 1025,Artist S10,classical,61.0,0.441,0.308,-16.09,0.093,0.629,0.557,0.391,119.25,283938
t1026,Track 1026,Artist H13,k-pop,94.0,0.763,0.515,-10.59,0.023,0.068,0.0,0.485,84.29,73507
t1027,Track 1027,Artist B10,edm,36.0,0.397,0.669,-7.75,0.0,0.009,0.075,0.499,76.35,161792
t1028,Track 1028,Artist G13,country,70.0,0.627,0.67,-5.88,0.091,0.406,0.0,0.386,87.5,322229
t1029,Track 1029,Artist E10,r&b,47.0,0.834,0.506,-16.14,0.1,0.255,0.0,0.4,151.49,180879
t1030,Track 1030,Artist L14,hip-hop,64.0,0.585,0.594,-10.31,0.412,0.211,0.0,0.683,111.66,134407
t1031,Track 1031,Artist Q4,indie,37.0,0.311,0.54,-6.77,0.128,0.176,0.305,0.429,123.27,194336
t1032,Track 1032,Artist J5,lo-fi,46.0,0.259,0.413,-13.19,0.017,0.58,0.713,0.696,182.1,212588
t1033,Track 1033,Artist J0,pop,72.0,0.872,0.662,-10.65,0.039,0.094,0.0,0.619,94.69,220658
t1034,Track 1034,Artist G0,lo-fi,23.0,0.771,0.462,-14.93,0.0,0.583,0.928,0.347,107.5,160359
t1035,Track 1035,Artist N6,pop,63.0,0.641,0.781,-7.54,0.0,0.666,0.0,0.6,167.21,160106
t1036,Track 1036,Artist M13,jazz,38.0,0.6,0.166,-17.33,0.038,1.0,0.0,0.366,137.1,281901
t1037,Track 1037,Artist E3,folk,48.0,0.167,0.514,-13.84,0.198,0.305,0.207,0.25,129.0,222030
t1038,Track 1038,Artist F9,pop,70.0,0.682,0.484,-9.52,0.089,0.368,0.0,0.3,141.81,178169
t1039,Track 1039,Artist X6,r&b,48.0,0.835,0.424,-16.41,0.043,0.455,0.0,0.682,64.44,250850
t1040,Track 1040,Artist W14,pop,80.0,0.577,0.587,-7.2,0.0,0.284,0.164,0.38,54.13,361516
t1041,Track 1041,Artist J12,reggaeton,75.0,0.8,0.89,-1.7,0.042,0.0,0.112,0.759,101.65,105025
t1042,Track 1042,Artist J10,hip-hop,84.0,0.471,0.734,-5.08,0.332,0.584,0.366,0.555,107.49,199377
t1043,Track 1043,Artist T6,classical,79.0,0.237,0.52,-8.03,0.184,0.971,0.174,0.263,118.51,268729
t1044,Track 1044,Artist H8,lo-fi,71.0,0.571,0.054,-19.4,0.145,0.125,0.836,0.463,169.74,189097
t1045,Track 1045,Artist A6,hip-hop,66.0,0.545,0.775,-6.12,0.372,0.0,0.0,0.498,82.88,184023
t1046,Track 1046,Artist Q14,hip-hop,62.0,0.81,0.932,-2.26,0.293,0.157,0.499,0.856,98.57,126626
t1047,Track 1047,Artist X14,hip-hop,60.0,0.746,0.659,-7.38,0.284,0.423,0.095,0.504,87.99,133103
t1048,Track 1048,Artist G13,pop,71.0,0.636,0.674,-4.61,0.166,0.086,0.281,0.183,104.1,242238
t1049,Track 1049,Artist O0,hip-hop,74.0,0.919,0.707,-6.36,0.343,0.287,0.331,0.467,128.79,252657
t1050,Track 1050,Artist Q14,r&b,53.0,0.534,0.461,-9.1,0.049,0.27,0.315,0.619,115.38,177911
t1051,Track 1051,Artist U1,pop,72.0,0.477,0.814,-5.63,0.183,0.221,0.0,0.592,84.82,270367
t1052,Track 1052,Artist S5,hip-hop,81.0,0.634,0.596,-9.13,0.199,0.179,0.0,0.922,125.59,319189
t1053,Track 1053,Artist O12,rock,81.0,0.6,0.567,-11.45,0.083,0.158,0.003,0.54,104.98,156030
t1054,Track 1054,Artist L11,classical,68.0,0.52,0.284,-14.96,0.128,0.932,0.317,0.55,138.23,152464
t1055,Track 1055,Artist R11,hip-hop,75.0,0.862,0.335,-13.1,0.343,0.148,0.121,0.571,117.22,155546
t1056,Track 1056,Artist O5,classical,30.0,0.31,0.22,-18.5,0.063,0.983,0.726,0.267,101.7,275492
t1057,Track 1057,Artist X3,pop,60.0,0.55,0.596,-6.25,0.179,0.221,0.329,0.61,71.35,241317
t1058,Track 1058,Artist K12,folk,58.0,0.529,0.426,-14.52,0.0,0.765,0.03,0.591,85.6,134511
t1059,Track 1059,Artist D15,r&b,42.0,0.683,0.632,-7.93,0.105,0.562,0.0,0.384,145.96,258400
t1060,Track 1060,Artist J2,edm,84.0,0.679,0.956,-0.8,0.0,0.184,0.0,0.253,93.52,113880
t1061,Track 1061,Artist I4,edm,52.0,0.713,0.67,-9.98,0.0,0.061,0.0,0.261,59.51,156488
t1062,Track 1062,Artist H9,country,52.0,0.526,0.778,-4.15,0.013,0.394,0.0,0.719,137.51,175959
t1063,Track 1063,Artist L4,indie,62.0,0.718,0.567,-7.69,0.0,0.331,0.332,0.83,104.18,262856
t1064,Track 1064,Artist F12,rock,60.0,0.481,1.0,-2.4,0.018,0.124,0.202,0.707,93.62,250413
t1065,Track 1065,Artist F1,ambient,52.0,0.491,0.014,-21.08,0.128,0.854,0.451,0.663,171.18,253170
t1066,Track 1066,Artist Q12,edm,81.0,0.581,0.672,-5.98,0.094,0.349,0.0,0.579,126.27,217127
t1067,Track 1067,Artist H8,rock,70.0,0.308,0.814,-6.36,0.068,0.207,0.179,0.376,147.68,142982
t1068,Track 1068,Artist N4,hip-hop,64.0,0.607,0.704,-6.11,0.291,0.0,0.0,0.195,120.92,127775
t1069,Track 1069,Artist G5,r&b,62.0,0.56,0.888,-5.3,0.046,0.326,0.121,0.378,92.79,195821
t1070,Track 1070,Artist N1,indie,53.0,0.604,0.401,-10.08,0.0,0.749,0.34,0.369,158.59,230709
t1071,Track 1071,Artist A3,hip-hop,74.0,0.669,0.855,-3.51,0.274,0.376,0.0,0.449,87.18,185673
t1072,Track 1072,Artist B8,edm,78.0,0.682,1.0,-1.84,0.138,0.0,0.003,0.497,147.11,273299
t1073,Track 1073,Artist G9,rock,67.0,0.587,0.978,-2.29,0.0,0.243,0.248,0.43,98.85,244666
t1074,Track 1074,Artist Y12,rock,42.0,0.55,0.766,-8.47,0.062,0.157,0.0,0.48,86.36,175245
t1075,Track 1075,Artist M8,reggaeton,79.0,0.791,0.894,-2.35,0.0,0.245,0.0,0.879,105.94,185185
t1076,Track 1076,Artist Z14,metal,87.0,0.393,1.0,-4.14,0.069,0.219,0.0,0.139,107.35,210526
t1077,Track 1077,Artist D3,jazz,45.0,0.654,0.444,-13.15,0.024,0.682,0.0,0.457,71.18,301550
t1078,Track 1078,Artist A15,indie,50.0,0.766,0.636,-7.38,0.043,0.617,0.059,0.604,97.34,204840
t1079,Track 1079,Artist J1,folk,24.0,0.484,0.497,-9.25,0.106,0.393,0.264,0.606,116.05,132780
t1080,Track 1080,Artist M10,rock,58.0,0.787,0.792,-6.4,0.162,0.167,0.0,0.588,117.81,353835
t1081,Track 1081,Artist G6,classical,38.0,0.332,0.556,-12.59,0.032,1.0,0.459,0.283,155.8,205330
t1082,Track 1082,Artist K12,ambient,35.0,0.358,0.384,-12.39,0.13,0.979,0.673,0.237,122.76,281774
t1083,Track 1083,Artist U0,pop,72.0,0.583,0.578,-6.22,0.013,0.101,0.0,0.373,125.69,86903
t1084,Track 1084,Artist X8,metal,63.0,0.408,1.0,-1.37,0.057,0.26,0.0,0.65,138.43,209814
t1085,Track 1085,Artist P10,edm,47.0,0.688,0.792,-6.82,0.165,0.046,0.0,0.36,150.46,195810
t1086,Track 1086,Artist W9,metal,78.0,0.545,0.82,-5.46,0.081,0.22,0.107,0.596,116.54,109624
t1087,Track 1087,Artist R9,hip-hop,79.0,0.628,0.531,-12.63,0.249,0.344,0.038,0.089,176.44,249878
t1088,Track 1088,Artist L10,reggaeton,62.0,0.946,0.66,-7.32,0.05,0.119,0.137,0.847,104.79,297461
t1089,Track 1089,Artist S7,jazz,76.0,0.45,0.362,-9.72,0.168,0.693,0.135,0.738,158.61,199559
t1090,Track 1090,Artist T5,rock,57.0,0.744,0.589,-10.33,0.0,0.041,0.0,0.71,143.79,192963
t1091,Track 1091,Artist E7,hip-hop,77.0,0.599,0.321,-13.77,0.348,0.047,0.0,0.512,94.83,118240
